1.000000007854296435e-01,1.167771007857570150e-07,1.157508247691695710e-05
9.999998996034520360e-02,-7.992987208836149564e-07,-4.528239431753271844e-05
1.000000018775974164e-01,1.547440716772102819e-06,8.295169182880787740e-05
9.999838430291119185e-02,-3.272996922096755364e-05,-4.838592848886829603e-04
9.998965319054280154e-02,-1.471768597205380886e-04,-1.316653365198232426e-03
9.996462181985915629e-02,-3.773339775314621218e-04,-2.420638542093233279e-03
9.996070719986356601e-02,-2.968038589469603221e-04,-9.257436445028162722e-04
9.995261555338996740e-02,-2.538710056283431920e-04,-3.475371625614633985e-04
9.995140219946774263e-02,-1.592319780328309590e-04,2.673083064656487122e-04
9.989422651958952681e-02,-3.970796232170776597e-04,-5.884248805681140202e-04
9.988179519913192861e-02,-3.228936290665947542e-04,1.977593360171772327e-05
1.004651233411010813e-01,2.580809099832928697e-03,9.528326242209578939e-03
1.006169964594197386e-01,3.141423314872052001e-03,9.822281983245586059e-03
1.007706038708392482e-01,3.628625362317545663e-03,9.979088784269826706e-03
1.009060383745759432e-01,4.008802599323573086e-03,1.000973231749081351e-02
1.007047447951941177e-01,3.238429456404529321e-03,7.540401559116318743e-03
1.006564124320528664e-01,3.146069613461382856e-03,7.279470571787769601e-03
1.000754627190511142e-01,1.579399054548575720e-03,4.270249127634497856e-03
1.001513551964842152e-01,2.216071953324752486e-03,6.360842803644673610e-03
1.006487014868297641e-01,4.148096652228414061e-03,1.090795395357588120e-02
9.811381725415256605e-02,-1.715544790630287638e-03,1.078624940212518334e-03
1.037016905330966354e-01,1.328195993563483293e-02,2.897953372498412658e-02
1.140325086901230467e-01,3.866127142904798863e-02,7.093334803293684099e-02
1.277012871572812125e-01,7.003123440072422934e-02,1.177700280965608831e-01
1.492756693960831660e-01,1.170195935721448088e-01,1.843822106308420361e-01
1.781707822989019030e-01,1.769234649902151069e-01,2.641289663202839311e-01
2.067480426181167730e-01,2.329091709387040021e-01,3.307970895494140029e-01
2.357143438763065202e-01,2.866100926038374075e-01,3.883146391403406450e-01
